-2.037035062848046696e+00 -1.135131782169796821e+01 -8.717147708936506945e+01
-1.104038137587027846e+00 -5.985634758854940785e+00 -4.580535775073564508e+01
-1.167521827910209670e-01 1.592180051244207206e+01 1.237865075462497231e+02
-8.956431733388769967e-01 9.045144641824954590e+00 6.812051270447865647e+01
4.186090584976125961e-01 7.515411972431884635e-02 -2.195107376028532231e-01
1.150031850914548626e+00 -6.897696608423003362e+00 -5.334282714573648576e+01
-2.908025346170184378e-01 7.560635057129101444e-01 7.143734062633164683e+00
2.830667121464510161e-01 5.582371740450217779e+00 4.156916983014428268e+01
-8.555031613219518105e-01 -5.013908668674150526e+00 -3.876031381700448719e+01
9.761277506575055662e-01 1.782619216428679820e+00 1.494017939965438124e+01
1.210972361366236205e+00 -7.661052569136537649e+00 -5.946060798156238292e+01
5.408903690761313054e-01 4.829592162294213509e+00 3.667801235070660226e+01
6.208531784952598942e-01 -6.628269771606384531e+00 -5.258715037650106439e+01
-9.188631195777906546e-01 -1.841487782310943011e+00 -1.379259984568826525e+01
-8.242532529966886123e-01 -4.799320754892547392e+00 -3.506099872606654344e+01
-3.000238474280250700e-01 -2.036346590786281752e+01 -1.569329192632709464e+02
5.149522203716248026e-01 -1.218503887342211200e+01 -9.382779749197474928e+01
-2.308082678845050140e+00 7.721879824170124529e+00 6.042705877964753114e+01
-7.301069409566652846e-01 5.408679610446057495e+00 4.359715882332277204e+01
-1.951578032764610393e+00 5.193929536508189670e+00 4.052434973511327598e+01
-1.272716354891773261e+00 -5.444947075907066392e+00 -4.104105003403392971e+01
7.554211409683335432e-02 1.769690646938946088e+01 1.380173341753308307e+02
2.037496948216797943e+00 -5.334582886338393060e+00 -4.197087218710713330e+01
-1.755625999618944055e+00 3.508083534102876211e+00 2.682188597593346557e+01
-3.934824739451793230e-01 -1.102370603505899460e+01 -8.580678361353606931e+01
-4.274454890951676078e-01 -1.128423670741384477e+01 -8.791742620960711463e+01
-9.437075810008291876e-01 8.334396467494972427e+00 6.294456002806565920e+01
-2.279136242947377711e-01 1.537138887157677658e+00 1.078256888072689534e+01
6.303671682986228264e-01 1.073333884828022278e+01 8.308901071342728528e+01
2.412977167277602142e+00 -1.007947362868027774e+00 -7.245512994968298592e+00
1.047196024215300281e-01 -1.594819789556254896e+01 -1.233387709779014187e+02
1.750960786467725905e+00 9.469840236558200175e+00 7.259806529230176864e+01
7.850592481159225366e-01 1.929790186104792582e+01 1.484923524797580114e+02
-5.045963306863499032e-01 -1.639138365968350719e+00 -1.360798617869678040e+01
-4.744092264437121398e-01 4.071421491569471307e+00 3.071465311972655599e+01
6.597822866415803400e-02 -3.710688519633362770e+00 -2.877897817442612904e+01
-1.716871693503778440e+00 -6.627304266062044036e-01 -3.401387275419533562e+00
-5.030646059906439538e-01 2.206873818216320160e+01 1.710098721808142557e+02
-1.662997376531386795e+00 -1.305529398204994429e+01 -1.014270708260912386e+02
-1.792366485533294806e+00 -2.486765331458332540e+01 -1.928732966625880749e+02
-1.488002399350451865e+00 -1.850583673479485469e+01 -1.430694564371783315e+02
3.947706304889596618e-01 6.183622452347859344e+00 4.723254733945456252e+01
9.379610398709335994e-01 -7.107674333788335019e+00 -5.550082702186531236e+01
4.099546074790405559e-01 9.360058180566712238e+00 7.189374321483481367e+01
4.949884585569161444e-01 -1.921114554957776477e+01 -1.477491087447670282e+02
-1.948841938911348493e+00 -2.529803484297572069e+00 -1.959832274373281180e+01
3.586061648328836560e-01 1.358774295626885475e+01 1.053892767005895763e+02
1.165117138912403316e+00 -1.885341256990694347e+01 -1.477987764752668909e+02
-4.284750158112335394e-01 -1.340634286715093282e+01 -1.049799395018024342e+02
2.268190284840809312e+00 1.088714705462886023e+01 8.473777900716021350e+01
-9.633183360049465405e-01 -1.866051259276529928e+00 -1.357558741381963863e+01
2.772427057791744809e-01 -6.942589521447860790e+00 -5.522685263841319880e+01
1.727987227401053927e+00 3.951488626183230046e+00 3.113116457246843183e+01
-3.425907543974982539e-01 -4.506681145578411929e+00 -3.681949256008874727e+01
2.041863534724542184e+00 -1.244803728460423464e+01 -9.593754591865430825e+01
3.340212413771392330e-01 -1.745211026307172952e+00 -1.339529137699584815e+01
-2.629195430407397227e-01 -1.294845899207554929e+01 -1.003718904407318036e+02
-3.260634050299687781e-01 1.797388104350677862e-01 1.064401749936771280e+00
-1.250038058843603306e+00 -4.233452922944858088e-01 -3.557755077806314503e+00
3.618400505355387486e-01 8.807732609321620387e+00 6.841185190006831363e+01
1.799002890748055139e-01 -1.577720410987968114e+00 -1.318533847434773243e+01
8.395216415636889140e-01 5.994005669436793582e+00 4.713893678535198717e+01
1.055148782231482216e-02 2.305507858648137454e+00 1.856205316558476781e+01
6.989214518484169192e-01 -1.064488573797872917e+01 -8.289061315481990277e+01
-6.876380214401298652e-01 -2.508539203110531801e+01 -1.947932923762379858e+02
8.013513470253176285e-01 -1.026574235740034879e+01 -7.922896371429098394e+01
-7.319840067633848202e-01 -5.787797022493623267e+00 -4.679098420677905779e+01
6.573087726287876187e-01 -2.058482387989297280e+00 -1.499833409509978033e+01
4.162984953327060200e-01 2.195026109171026363e+01 1.690909261024124817e+02
9.664225187219116497e-01 -1.408375393256922870e+01 -1.097441173795902358e+02
1.509468329127495956e+00 6.225404377692167479e+00 4.871426249461068636e+01
9.526179746422438477e-01 1.542331344517574188e+01 1.189045302391801613e+02
-4.507671480460639368e-01 2.417995417342862829e+00 1.733698717708102777e+01
4.069475926366141749e-01 -6.250221449470734214e+00 -4.799616864916214354e+01
-1.160925281198492698e+00 -6.978385098870707459e+00 -5.549426269721865168e+01
-3.103874299273051141e-01 1.068468544412673582e+00 8.193441682900241219e+00
7.387222881161099597e-01 -3.086812196241973449e+00 -2.530850290371558486e+01
-2.164603161871695158e-01 -7.386890536489799430e+00 -5.648448280261565202e+01
7.322527352358887409e-01 9.237874100215870854e+00 7.101015747523722155e+01
2.587299710227882965e+00 1.560003133880115378e+01 1.204424620509031598e+02
-1.114390712327283595e+00 -7.770950232055372275e+00 -5.952810753235355890e+01
1.667622791825839279e+00 6.333518002942701841e+00 5.128100463999447101e+01
-1.139254845864402288e+00 2.496093286770650010e+00 1.978111293480653288e+01
1.109034491434527148e+00 1.728622983561504611e+01 1.331869960245747961e+02
1.102629384599611795e+00 3.809100488788729422e+00 2.740984896321444708e+01
1.973222787887490282e-01 -1.729016008987818509e+01 -1.333549030459690812e+02
1.082881081091042974e+00 1.539971397179242096e+01 1.186055003206703873e+02
1.185291672552481579e+00 9.754188431801098957e+00 7.595722625193711508e+01
-3.363285036801805794e-01 -4.875321502979901744e+00 -3.728590615606474756e+01
1.713197318705922401e+00 -3.084991212418797257e-01 -3.450770022699616746e+00
-2.861200523780452754e-01 1.283307320525974049e+01 1.003750821293015036e+02
